"Imbalance settlement period (CET/CEST)","+ Imbalance Price [EUR/MWh] - IPA|DK2","+ Scarcity [EUR/MWh] - IPA|DK2","+ Incentive [EUR/MWh] - IPA|DK2","+ Financial Neutrality [EUR/MWh] - IPA|DK2","- Imbalance Price [EUR/MWh] - IPA|DK2","- Scarcity [EUR/MWh] - IPA|DK2","- Incentive [EUR/MWh] - IPA|DK2","- Financial Neutrality [EUR/MWh] - IPA|DK2","Currency","Status","Total Imbalance [MWh] - IPA|DK2","Difference","Situation","Status"
"09.01.2024 14:00 - 09.01.2024 15:00","83.50","","","","83.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2024 15:00 - 09.01.2024 16:00","121.09","","","","121.09","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2024 16:00 - 09.01.2024 17:00","134.00","","","","134.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2024 17:00 - 09.01.2024 18:00","139.40","","","","139.40","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2024 18:00 - 09.01.2024 19:00","139.40","","","","139.40","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2024 19:00 - 09.01.2024 20:00","139.40","","","","139.40","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2024 20:00 - 09.01.2024 21:00","125.00","","","","125.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2024 21:00 - 09.01.2024 22:00","111.68","","","","111.68","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2024 22:00 - 09.01.2024 23:00","106.18","","","","106.18","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2024 23:00 - 10.01.2024 00:00","97.09","","","","97.09","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2024 00:00 - 10.01.2024 01:00","90.00","","","","90.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2024 01:00 - 10.01.2024 02:00","90.00","","","","90.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2024 02:00 - 10.01.2024 03:00","90.00","","","","90.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2024 03:00 - 10.01.2024 04:00","90.00","","","","90.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2024 04:00 - 10.01.2024 05:00","90.00","","","","90.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2024 05:00 - 10.01.2024 06:00","90.00","","","","90.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2024 06:00 - 10.01.2024 07:00","108.88","","","","108.88","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2024 07:00 - 10.01.2024 08:00","129.40","","","","129.40","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2024 08:00 - 10.01.2024 09:00","200.00","","","","200.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2024 09:00 - 10.01.2024 10:00","469.35","","","","469.35","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2024 10:00 - 10.01.2024 11:00","157.00","","","","157.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2024 11:00 - 10.01.2024 12:00","125.00","","","","125.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2024 12:00 - 10.01.2024 13:00","120.00","","","","120.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2024 13:00 - 10.01.2024 14:00","108.20","","","","108.20","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2024 14:00 - 10.01.2024 15:00","115.68","","","","115.68","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2024 15:00 - 10.01.2024 16:00","123.80","","","","123.80","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2024 16:00 - 10.01.2024 17:00","134.64","","","","134.64","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2024 17:00 - 10.01.2024 18:00","143.79","","","","143.79","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2024 18:00 - 10.01.2024 19:00","140.00","","","","140.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2024 19:00 - 10.01.2024 20:00","132.15","","","","132.15","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2024 20:00 - 10.01.2024 21:00","120.00","","","","120.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2024 21:00 - 10.01.2024 22:00","109.76","","","","109.76","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2024 22:00 - 10.01.2024 23:00","16.00","","","","16.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2024 23:00 - 11.01.2024 00:00","96.03","","","","96.03","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2024 00:00 - 11.01.2024 01:00","77.11","","","","77.11","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2024 01:00 - 11.01.2024 02:00","72.41","","","","72.41","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2024 02:00 - 11.01.2024 03:00","71.00","","","","71.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2024 03:00 - 11.01.2024 04:00","71.00","","","","71.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2024 04:00 - 11.01.2024 05:00","81.95","","","","81.95","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2024 05:00 - 11.01.2024 06:00","76.00","","","","76.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2024 06:00 - 11.01.2024 07:00","102.07","","","","102.07","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2024 07:00 - 11.01.2024 08:00","83.00","","","","83.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2024 08:00 - 11.01.2024 09:00","85.00","","","","85.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2024 09:00 - 11.01.2024 10:00","88.00","","","","88.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2024 10:00 - 11.01.2024 11:00","80.46","","","","80.46","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2024 11:00 - 11.01.2024 12:00","106.48","","","","106.48","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2024 12:00 - 11.01.2024 13:00","100.00","","","","100.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2024 13:00 - 11.01.2024 14:00","100.00","","","","100.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2024 14:00 - 11.01.2024 15:00","105.98","","","","105.98","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2024 15:00 - 11.01.2024 16:00","85.00","","","","85.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2024 16:00 - 11.01.2024 17:00","81.00","","","","81.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2024 17:00 - 11.01.2024 18:00","81.00","","","","81.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2024 18:00 - 11.01.2024 19:00","137.00","","","","137.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2024 19:00 - 11.01.2024 20:00","146.00","","","","146.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2024 20:00 - 11.01.2024 21:00","135.00","","","","135.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2024 21:00 - 11.01.2024 22:00","107.19","","","","107.19","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2024 22:00 - 11.01.2024 23:00","100.00","","","","100.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2024 23:00 - 12.01.2024 00:00","97.22","","","","97.22","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2024 00:00 - 12.01.2024 01:00","91.43","","","","91.43","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2024 01:00 - 12.01.2024 02:00","72.41","","","","72.41","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2024 02:00 - 12.01.2024 03:00","201.17","","","","201.17","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2024 03:00 - 12.01.2024 04:00","64.00","","","","64.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2024 04:00 - 12.01.2024 05:00","201.17","","","","201.17","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2024 05:00 - 12.01.2024 06:00","85.32","","","","85.32","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2024 06:00 - 12.01.2024 07:00","70.00","","","","70.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2024 07:00 - 12.01.2024 08:00","85.00","","","","85.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2024 08:00 - 12.01.2024 09:00","87.50","","","","87.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2024 09:00 - 12.01.2024 10:00","134.96","","","","134.96","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2024 10:00 - 12.01.2024 11:00","122.01","","","","122.01","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2024 11:00 - 12.01.2024 12:00","114.73","","","","114.73","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2024 12:00 - 12.01.2024 13:00","106.98","","","","106.98","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2024 13:00 - 12.01.2024 14:00","103.08","","","","103.08","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2024 14:00 - 12.01.2024 15:00","104.54","","","","104.54","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2024 15:00 - 12.01.2024 16:00","110.00","","","","110.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2024 16:00 - 12.01.2024 17:00","83.00","","","","83.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2024 17:00 - 12.01.2024 18:00","83.00","","","","83.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2024 18:00 - 12.01.2024 19:00","90.00","","","","90.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2024 19:00 - 12.01.2024 20:00","469.35","","","","469.35","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2024 20:00 - 12.01.2024 21:00","108.79","","","","108.79","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2024 21:00 - 12.01.2024 22:00","98.48","","","","98.48","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2024 22:00 - 12.01.2024 23:00","72.00","","","","72.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2024 23:00 - 13.01.2024 00:00","25.00","","","","25.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2024 00:00 - 13.01.2024 01:00","24.50","","","","24.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2024 01:00 - 13.01.2024 02:00","74.85","","","","74.85","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2024 02:00 - 13.01.2024 03:00","73.65","","","","73.65","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2024 03:00 - 13.01.2024 04:00","71.37","","","","71.37","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2024 04:00 - 13.01.2024 05:00","72.24","","","","72.24","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2024 05:00 - 13.01.2024 06:00","69.00","","","","69.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2024 06:00 - 13.01.2024 07:00","69.00","","","","69.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2024 07:00 - 13.01.2024 08:00","63.01","","","","63.01","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2024 08:00 - 13.01.2024 09:00","67.16","","","","67.16","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2024 09:00 - 13.01.2024 10:00","52.00","","","","52.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2024 10:00 - 13.01.2024 11:00","80.00","","","","80.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2024 11:00 - 13.01.2024 12:00","80.00","","","","80.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2024 12:00 - 13.01.2024 13:00","69.95","","","","69.95","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2024 13:00 - 13.01.2024 14:00","63.67","","","","63.67","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2024 14:00 - 13.01.2024 15:00","67.91","","","","67.91","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2024 15:00 - 13.01.2024 16:00","66.00","","","","66.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2024 16:00 - 13.01.2024 17:00","67.05","","","","67.05","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2024 17:00 - 13.01.2024 18:00","86.00","","","","86.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2024 18:00 - 13.01.2024 19:00","92.00","","","","92.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2024 19:00 - 13.01.2024 20:00","85.00","","","","85.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2024 20:00 - 13.01.2024 21:00","80.50","","","","80.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2024 21:00 - 13.01.2024 22:00","79.00","","","","79.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2024 22:00 - 13.01.2024 23:00","81.00","","","","81.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2024 23:00 - 14.01.2024 00:00","81.00","","","","81.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2024 00:00 - 14.01.2024 01:00","80.00","","","","80.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2024 01:00 - 14.01.2024 02:00","70.50","","","","70.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2024 02:00 - 14.01.2024 03:00","70.00","","","","70.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2024 03:00 - 14.01.2024 04:00","56.32","","","","56.32","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2024 04:00 - 14.01.2024 05:00","56.32","","","","56.32","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2024 05:00 - 14.01.2024 06:00","56.32","","","","56.32","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2024 06:00 - 14.01.2024 07:00","63.50","","","","63.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2024 07:00 - 14.01.2024 08:00","64.00","","","","64.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2024 08:00 - 14.01.2024 09:00","70.00","","","","70.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2024 09:00 - 14.01.2024 10:00","90.00","","","","90.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2024 10:00 - 14.01.2024 11:00","92.00","","","","92.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2024 11:00 - 14.01.2024 12:00","88.08","","","","88.08","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2024 12:00 - 14.01.2024 13:00","80.39","","","","80.39","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2024 13:00 - 14.01.2024 14:00","77.04","","","","77.04","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2024 14:00 - 14.01.2024 15:00","71.00","","","","71.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2024 15:00 - 14.01.2024 16:00","74.00","","","","74.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2024 16:00 - 14.01.2024 17:00","90.50","","","","90.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2024 17:00 - 14.01.2024 18:00","97.00","","","","97.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2024 18:00 - 14.01.2024 19:00","96.00","","","","96.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2024 19:00 - 14.01.2024 20:00","73.46","","","","73.46","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2024 20:00 - 14.01.2024 21:00","74.00","","","","74.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2024 21:00 - 14.01.2024 22:00","78.60","","","","78.60","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2024 22:00 - 14.01.2024 23:00","80.00","","","","80.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2024 23:00 - 15.01.2024 00:00","74.00","","","","74.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2024 00:00 - 15.01.2024 01:00","50.00","","","","50.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2024 01:00 - 15.01.2024 02:00","45.00","","","","45.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2024 02:00 - 15.01.2024 03:00","45.00","","","","45.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2024 03:00 - 15.01.2024 04:00","45.00","","","","45.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2024 04:00 - 15.01.2024 05:00","45.00","","","","45.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2024 05:00 - 15.01.2024 06:00","50.00","","","","50.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2024 06:00 - 15.01.2024 07:00","86.00","","","","86.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2024 07:00 - 15.01.2024 08:00","89.00","","","","89.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2024 08:00 - 15.01.2024 09:00","80.00","","","","80.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2024 09:00 - 15.01.2024 10:00","80.00","","","","80.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2024 10:00 - 15.01.2024 11:00","80.00","","","","80.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2024 11:00 - 15.01.2024 12:00","93.46","","","","93.46","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2024 12:00 - 15.01.2024 13:00","87.32","","","","87.32","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2024 13:00 - 15.01.2024 14:00","82.15","","","","82.15","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2024 14:00 - 15.01.2024 15:00","89.00","","","","89.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2024 15:00 - 15.01.2024 16:00","81.00","","","","81.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2024 16:00 - 15.01.2024 17:00","78.50","","","","78.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2024 17:00 - 15.01.2024 18:00","80.46","","","","80.46","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2024 18:00 - 15.01.2024 19:00","80.46","","","","80.46","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2024 19:00 - 15.01.2024 20:00","110.66","","","","110.66","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2024 20:00 - 15.01.2024 21:00","113.98","","","","113.98","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2024 21:00 - 15.01.2024 22:00","106.00","","","","106.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2024 22:00 - 15.01.2024 23:00","95.00","","","","95.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2024 23:00 - 16.01.2024 00:00","86.43","","","","86.43","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2024 00:00 - 16.01.2024 01:00","71.00","","","","71.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2024 01:00 - 16.01.2024 02:00","73.00","","","","73.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2024 02:00 - 16.01.2024 03:00","73.00","","","","73.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2024 03:00 - 16.01.2024 04:00","70.12","","","","70.12","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2024 04:00 - 16.01.2024 05:00","70.12","","","","70.12","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2024 05:00 - 16.01.2024 06:00","73.00","","","","73.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2024 06:00 - 16.01.2024 07:00","123.00","","","","123.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2024 07:00 - 16.01.2024 08:00","193.42","","","","193.42","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2024 08:00 - 16.01.2024 09:00","275.59","","","","275.59","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2024 09:00 - 16.01.2024 10:00","270.56","","","","270.56","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2024 10:00 - 16.01.2024 11:00","249.93","","","","249.93","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2024 11:00 - 16.01.2024 12:00","200.55","","","","200.55","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2024 12:00 - 16.01.2024 13:00","170.04","","","","170.04","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2024 13:00 - 16.01.2024 14:00","141.97","","","","141.97","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2024 14:00 - 16.01.2024 15:00","143.58","","","","143.58","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2024 15:00 - 16.01.2024 16:00","156.16","","","","156.16","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2024 16:00 - 16.01.2024 17:00","170.08","","","","170.08","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2024 17:00 - 16.01.2024 18:00","170.81","","","","170.81","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2024 18:00 - 16.01.2024 19:00","133.08","","","","133.08","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2024 19:00 - 16.01.2024 20:00","111.77","","","","111.77","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2024 20:00 - 16.01.2024 21:00","95.49","","","","95.49","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2024 21:00 - 16.01.2024 22:00","86.21","","","","86.21","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2024 22:00 - 16.01.2024 23:00","69.00","","","","69.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2024 23:00 - 17.01.2024 00:00","62.00","","","","62.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"17.01.2024 00:00 - 17.01.2024 01:00","62.00","","","","62.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"17.01.2024 01:00 - 17.01.2024 02:00","70.00","","","","70.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"17.01.2024 02:00 - 17.01.2024 03:00","70.00","","","","70.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"17.01.2024 03:00 - 17.01.2024 04:00","68.00","","","","68.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"17.01.2024 04:00 - 17.01.2024 05:00","60.06","","","","60.06","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
